Species,Tag,OriginalStemID,TrueStemID,CensusID,BirthCensus,DeathCensus,DBH_true,DBH,AnnualGrowth,YearFactor,ObsSD
sp2,11,1,,4,1,9,12.6953852619298,12.8877669706519,1.38596598992065,1,0.169111388623965
sp2,11,1,,5,1,9,19.6252152115331,19.8534752953725,1.46352975365217,1,0.212076334311505
sp2,11,1,,6,1,9,26.9428639797939,26.9476481203183,1.98429124146172,1,0.257445756674722
sp2,11,1,1,7,1,9,36.8643201871025,28.424328405029,1.05022716513315,1,4.64
sp2,11,1,1,8,1,9,42.1154560127683,41.857421205983,0.742342613761633,1,0.351515827279163
sp2,11,1,1,9,1,9,45.8271690815764,46.2207973867932,,1,0.374528448305774
sp2,11,2,,1,5,9,,,,1,
sp2,11,2,,2,5,9,,,,1,
sp2,11,2,,3,5,9,,,,1,
sp2,11,2,,4,5,9,,,,1,
sp2,11,2,,5,5,9,0.628453281468626,,0.374546013528038,1,
sp2,11,2,,6,5,9,2.50118334910882,2.51594658732682,0.510193538467929,1,0.105907336764475
sp2,11,2,2,7,5,9,5.05215104144846,5.1383148091195,0.91857499948532,1,0.12172333645698
sp2,11,2,2,8,5,9,9.64502603887506,9.56080245275539,1.86013192772475,1,0.150199161441025
sp2,11,2,2,9,5,9,18.9456856774988,18.9446074784517,,1,0.207863251200493
sp2,11,3,,1,6,9,,,,1,
sp2,11,3,,2,6,9,,,,1,
sp2,11,3,,3,6,9,,,,1,
sp2,11,3,,4,6,9,,,,1,
sp2,11,3,,5,6,9,,,,1,
sp2,11,3,,6,6,9,0.923312612440811,,0.380104154992076,1,
sp2,11,3,3,7,6,9,2.82383338740119,2.85369156821665,1.08264729052849,1,0.107907767001887
sp2,11,3,3,8,6,9,8.23706984004365,8.59604005834392,1.17738526720229,1,0.141469833008271
sp2,11,3,3,9,6,9,14.1239961760551,13.9639937471376,,1,0.177968776291542
sp2,11,4,,1,1,1,16.8220894834069,16.6655968547233,1.40231433168112,1,0.194696954797123
sp2,11,4,,2,1,1,,,,1,
sp2,11,4,,3,1,1,,,,1,
sp2,11,4,,4,1,1,,,,1,
sp2,11,4,,5,1,1,,,,1,
sp2,11,4,,6,1,1,,,,1,
sp2,11,4,,7,1,1,,,,1,
sp2,11,4,,8,1,1,,,,1,
sp2,11,4,,9,1,1,,,,1,
sp2,11,5,,1,1,7,3.60053263805225,3.46017455979048,1.01198003395513,1,0.112723302355924
sp2,11,5,,2,1,7,8.6604328078279,8.92278651472588,1.19572254342433,1,0.144094683408533
sp2,11,5,,3,1,7,14.6390455249495,22.0705931012852,1.90738016266358,1,4.64
sp2,11,5,,4,1,7,24.1759463382675,24.0898947223388,1.02772645794682,1,0.240290867297258
sp2,11,5,,5,1,7,29.3145786280016,29.5945152962569,1.07321022954139,1,0.27215038749361
sp2,11,5,,6,1,7,34.6806297757085,34.6160082964581,1.25469503728996,1,0.305419904609393
sp2,11,5,5,7,1,7,40.9541049621583,41.0325190697456,1.35802695231388,1,0.344315450765382
sp2,11,5,,8,1,7,,,,1,
sp2,11,5,,9,1,7,,,,1,
sp2,12,1,,1,1,9,4.93481658755713,4.78311219680156,0.74370271827866,1,0.120995862842854
sp2,12,1,,2,1,9,8.65333017895043,8.67992531659997,1.27469262574443,1,0.144050647109493
sp2,12,1,,3,1,9,15.0267933076726,14.9782492934098,0.856962229837466,1,0.18356611850757
sp2,12,1,,4,1,9,19.3116044568599,19.2415148697211,1.18648007886093,1,0.210131947632531
sp2,12,1,,5,1,9,25.2440048511645,25.0685327537316,1.54853857545584,1,0.24691283007722
sp2,12,1,,6,1,9,32.9866977284437,32.590531608176,1.56508577797235,1,0.294917525916351
sp2,12,1,1,7,1,9,40.8121266183055,40.2892080719896,1.68315902347035,1,0.343435185033494
sp2,12,1,1,8,1,9,49.2279217356572,49.1166785080575,1.69627240945432,1,0.395613114761075
sp2,12,1,1,9,1,9,57.7092837829288,58.0125886334632,,1,0.448197559454159
sp2,12,2,,1,6,9,,,,1,
sp2,12,2,,2,6,9,,,,1,
sp2,12,2,,3,6,9,,,,1,
sp2,12,2,,4,6,9,,,,1,
sp2,12,2,,5,6,9,,,,1,
sp2,12,2,,6,6,9,0.516594425955173,,0.346389679757492,1,
sp2,12,2,2,7,6,9,2.24854282474263,2.13969663102248,0.459238749557747,1,0.104340965513404
sp2,12,2,2,8,6,9,4.54473657253137,4.71125182768311,0.899474602523203,1,0.118577366749694
sp2,12,2,2,9,6,9,9.04210958514738,9.11065762995714,,1,0.146461079427914
sp2,12,3,,1,1,9,11.1615934814429,11.2618995808256,0.885708444552001,1,0.159601879584946
sp2,12,3,,2,1,9,15.5901357042029,15.69392018048,1.27222817243259,1,0.187058841366058
sp2,12,3,,3,1,9,21.9512765663658,21.6513100051362,1.22656097182427,1,0.226497914711468
sp2,12,3,,4,1,9,28.0840814254872,27.7794513167726,1.33314212720869,1,0.264521304838021
sp2,12,3,,5,1,9,34.7497920615307,35.119841480513,1.34587759636027,1,0.30584871078149
sp2,12,3,,6,1,9,41.479180043332,41.0977436890525,2.38920829413822,1,0.347570916268659
sp2,12,3,3,7,1,9,53.4252215140231,53.7200753567387,0.789859023820566,1,0.421636373386943
sp2,12,3,3,8,1,9,57.374516633126,57.4159207663371,1.71947864959558,1,0.446122003125381
sp2,12,3,3,9,1,9,65.9719098811039,66.3616868051696,,1,0.499425841262844
sp2,13,1,,1,8,9,,,,1,
sp2,13,1,,2,8,9,,,,1,
sp2,13,1,,3,8,9,,,,1,
sp2,13,1,,4,8,9,,,,1,
sp2,13,1,,5,8,9,,,,1,
sp2,13,1,,6,8,9,,,,1,
sp2,13,1,,7,8,9,,,,1,
sp2,13,1,,8,8,9,0.680587474301354,,0.391479517170365,1,
sp2,13,1,1,9,8,9,2.63798506015318,2.68585507140944,,1,0.10675550737295
sp2,13,2,,1,1,9,5.50448193199181,5.40024734992924,0.771095953462727,1,0.124527787978349
sp2,13,2,,2,1,9,9.35996169930544,9.28915245730812,1.12415114067933,1,0.148431762535694
sp2,13,2,,3,1,9,14.9807174027021,15.4028107457996,0.874490383867881,1,0.183280447896753
sp2,13,2,,4,1,9,19.3531693220415,19.4178480737199,1.8481876642811,1,0.210389649796657
sp2,13,2,,5,1,9,28.594107643447,28.5910532119548,1.52103791984405,1,0.267683467389371
sp2,13,2,,6,1,9,36.1992972426672,36.4628879887011,1.01778322170541,1,0.314835642904537
sp2,13,2,2,7,1,9,41.2882133511943,41.4344121927376,1.03882751322017,1,0.346386922777404
sp2,13,2,2,8,1,9,46.4823509172951,45.8910283633665,1.7709479972511,1,0.37859057568723
sp2,13,2,2,9,1,9,55.3370909035506,55.0455308504013,,1,0.433489963602014
sp2,13,3,,1,5,5,,,,1,
sp2,13,3,,2,5,5,,,,1,
sp2,13,3,,3,5,5,,,,1,
sp2,13,3,,4,5,5,,,,1,
sp2,13,3,,5,5,5,0.649166407485514,,0.374879954372189,1,
sp2,13,3,,6,5,5,,,,1,
sp2,13,3,,7,5,5,,,,1,
sp2,13,3,,8,5,5,,,,1,
sp2,13,3,,9,5,5,,,,1,
sp2,13,4,,1,1,9,24.4812657904725,24.1720914720461,0.73858576427867,1,0.24218384790093
sp2,13,4,,2,1,9,28.1741946118659,28.3063216971192,1.44643581871871,1,0.265080006593568
sp2,13,4,,3,1,9,35.4063737054594,35.1790506926868,2.01343229337228,1,0.309919516973848
sp2,13,4,,4,1,9,45.4735351723208,45.4832196292532,1.45460382333756,1,0.372335918068389
sp2,13,4,,5,1,9,52.7465542890086,52.7355448557952,1.11194018289829,1,0.417428636591853
sp2,13,4,,6,1,9,58.3062552035001,57.9328397449748,1.82908607172311,1,0.4518987822617
sp2,13,4,4,7,1,9,67.4516855621156,67.0400712262386,3.4751022038186,1,0.508600450485117
sp2,13,4,4,8,1,9,84.8271965812086,85.3401222576403,0,1,0.616328618803494
sp2,13,4,4,9,1,9,84.8271965812086,85.6214336016091,,1,0.616328618803494
sp2,14,1,,1,6,9,,,,1,
sp2,14,1,,2,6,9,,,,1,
sp2,14,1,,3,6,9,,,,1,
sp2,14,1,,4,6,9,,,,1,
sp2,14,1,,5,6,9,,,,1,
sp2,14,1,,6,6,9,0.670863154184918,,0.2936548160882,1,
sp2,14,1,1,7,6,9,2.13913723462592,2.24785997797788,0.853610292285908,1,0.103662650854681
sp2,14,1,1,8,6,9,6.40718869605546,6.3339445252911,0.920061629221235,1,0.130124569915544
sp2,14,1,1,9,6,9,11.0074968421616,11.0558899281864,,1,0.158646480421402
sp2,14,2,,1,1,9,8.87040693851314,9.00667616209274,1.22494718403696,1,0.145396523018781
sp2,14,2,,2,1,9,14.9951428586979,14.953390993062,0.90347697391886,1,0.183369885723927
sp2,14,2,,3,1,9,19.5125277282922,19.7864342790631,1.92992027625768,1,0.211377671915412
sp2,14,2,,4,1,9,29.1621291095806,29.2303130330774,1.98588709457725,1,0.2712052004794
sp2,14,2,,5,1,9,39.0915645824669,39.0248333108745,0.440662508567022,1,0.332767700411295
sp2,14,2,,6,1,9,41.294877125302,40.8964745339836,1.06075857561617,1,0.346428238176872
sp2,14,2,2,7,1,9,46.5986700033828,46.5276075398746,0,1,0.379311754020974
sp2,14,2,2,8,1,9,46.5986700033828,46.6446770253155,1.51787403556933,1,0.379311754020974
sp2,14,2,2,9,1,9,54.1880401812295,54.3013956591239,,1,0.426365849123623
sp2,15,1,,1,1,9,13.0648207057378,13.0577155678957,1.03665645649687,1,0.171401888375575
sp2,15,1,,2,1,9,18.2481029882222,18.1606803247248,1.2247248080131,1,0.203538238526978
sp2,15,1,,3,1,9,24.3717270282877,24.2639746463635,0.606271138754493,1,0.241504707575384
sp2,15,1,,4,1,9,27.4030827220601,27.1878944610468,1.1353369455213,1,0.260299112876773
sp2,15,1,,5,1,9,33.0797674496666,32.7487214978875,1.24542078283199,1,0.295494558187933
sp2,15,1,,6,1,9,39.3068713638266,39.3255056407742,0.606406063917801,1,0.334102602455725
sp2,15,1,1,7,1,9,42.3389016834156,42.7688098662936,1.50222607428691,1,0.352901190437176
sp2,15,1,1,8,1,9,49.8500320548501,50.308704827157,1.14202453583707,1,0.399470198740071
sp2,15,1,1,9,1,9,55.5601547340355,55.0642094188772,,1,0.43487295935102
sp2,15,2,,1,1,7,13.8823487165302,12.8501791458911,0.843692351258274,1,4.64
sp2,15,2,,2,1,7,18.1008104728215,18.1938210047153,2.09960336448354,1,0.202625024931494
sp2,15,2,,3,1,7,28.5988272952392,28.6384388141618,1.2350315775355,1,0.267712729230483
sp2,15,2,,4,1,7,34.7739851829167,34.4392153708764,2.38065058792658,1,0.305998708134084
sp2,15,2,,5,1,7,46.6772381225496,46.7968523350604,2.02754427701866,1,0.379798876359808
sp2,15,2,,6,1,7,56.8149595076429,56.6579086534978,1.42876798368278,1,0.442652748947386
sp2,15,2,2,7,1,7,63.9587994260568,64.2274261824586,3.316481840561,1,0.486944556441552
sp2,15,2,,8,1,7,,,,1,
sp2,15,2,,9,1,7,,,,1,
sp2,15,3,,1,4,9,,,,1,
sp2,15,3,,2,4,9,,,,1,
sp2,15,3,,3,4,9,,,,1,
sp2,15,3,,4,4,9,0.959248696957834,,0.713995573957449,1,
sp2,15,3,,5,4,9,4.52922656674508,4.42543561789123,0.852756364646955,1,0.11848120471382
sp2,15,3,,6,4,9,8.79300838997986,8.78829298519386,0.891283475029463,1,0.144916652017875
sp2,15,3,3,7,4,9,13.2494257651272,13.3557146338368,1.06641945116996,1,0.172546439743788
sp2,15,3,3,8,4,9,18.581523020977,18.7168197682843,0.97960688009464,1,0.205605442730057
sp2,15,3,3,9,4,9,23.4795574214502,23.3284902799331,,1,0.235973256012991
sp2,16,1,,1,1,9,28.9566075486014,28.6842368981815,1.27369361767346,1,0.269930966801328
sp2,16,1,,2,1,9,35.3250756369686,34.2313113694524,1.76952127082178,1,4.64
sp2,16,1,,3,1,9,44.1726819910775,44.3487000948915,0.891343917942977,1,0.364270628344681
sp2,16,1,,4,1,9,48.6294015807924,59.7810547408821,1.6936277437754,1,4.64
sp2,16,1,,5,1,9,57.0975402996695,56.8101734314685,2.16254924148379,1,0.444404749857951
sp2,16,1,,6,1,9,67.9102865070884,68.8195848401401,1.12674253824334,1,0.511443776343948
sp2,16,1,1,7,1,9,73.5439991983051,73.796806891761,0,1,0.546372795029492
sp2,16,1,1,8,1,9,73.5439991983051,74.0405765298536,2.30196780510577,1,0.546372795029492
sp2,16,1,1,9,1,9,85.053838223834,85.2767228071623,,1,0.617733796987771
sp2,16,2,,1,1,8,9.65731171935774,9.65302951140821,1.26088894933649,1,0.150275332660018
sp2,16,2,,2,1,8,15.9617564660402,15.8957793381814,1.71409971008812,1,0.189362890089449
sp2,16,2,,3,1,8,24.5322550164808,24.4040110181399,0.955988836845108,1,0.242499981102181
sp2,16,2,,4,1,8,29.3121992007063,29.1326698603496,1.78606687058316,1,4.64
sp2,16,2,,5,1,8,38.2425335536221,42.4202511709167,1.71437655107745,1,4.64
sp2,16,2,,6,1,8,46.8144163090094,47.0493349254524,1.2144036204465,1,0.380649381115858
sp2,16,2,2,7,1,8,52.8864344112419,52.5306527130196,2.12205718248406,1,0.4182958933497
sp2,16,2,2,8,1,8,63.4967203236622,63.2523069817251,1.87296780471734,1,0.484079666006705
sp2,16,2,,9,1,8,,,,1,
sp2,16,3,,1,1,1,5.06615356517722,5.04815094048519,0.847242123846317,1,0.121810152104099
sp2,16,3,,2,1,1,,,,1,
sp2,16,3,,3,1,1,,,,1,
sp2,16,3,,4,1,1,,,,1,
sp2,16,3,,5,1,1,,,,1,
sp2,16,3,,6,1,1,,,,1,
sp2,16,3,,7,1,1,,,,1,
sp2,16,3,,8,1,1,,,,1,
sp2,16,3,,9,1,1,,,,1,
sp2,16,4,,1,1,5,45.0883255263221,44.8086646536049,1.51507660996232,1,0.369947618263197
sp2,16,4,,2,1,5,52.6637085761338,52.5709689173295,1.77530199598848,1,0.416914993172029
sp2,16,4,,3,1,5,61.5402185560762,60.7444152536056,2.92287338620241,1,0.471949355047672
sp2,16,4,,4,1,5,76.1545854870882,76.1769582376684,0.48478209857076,1,0.562558430019947
sp2,16,4,,5,1,5,78.578495979942,78.6533043410169,3.68844079974593,1,0.57758667507564
sp2,16,4,,6,1,5,,,,1,
sp2,16,4,,7,1,5,,,,1,
sp2,16,4,,8,1,5,,,,1,
sp2,16,4,,9,1,5,,,,1,
sp2,16,5,,1,5,9,,,,1,
sp2,16,5,,2,5,9,,,,1,
sp2,16,5,,3,5,9,,,,1,
sp2,16,5,,4,5,9,,,,1,
sp2,16,5,,5,5,9,0.464982044104195,,0.400599127697715,1,
sp2,16,5,,6,5,9,2.46797768259277,2.48304657072685,0.65626384488988,1,0.105701461632075
sp2,16,5,5,7,5,9,5.74929690704217,5.82658537404858,0.945756174856548,1,0.126045640823661
sp2,16,5,5,8,5,9,10.4780777813249,10.4881789172248,1.06904085106113,1,0.155364082244214
sp2,16,5,5,9,5,9,15.8232820366305,15.9274130613987,,1,0.188504348627109
sp2,17,1,,1,1,9,21.2379173111414,21.2099660328127,0.861369437375661,1,0.222075087329076
sp2,17,1,,2,1,9,25.5447644980197,25.4054436060451,1.40719397909034,1,0.248777539887722
sp2,17,1,,3,1,9,32.5807343934713,32.8363427160471,1.56353872793334,1,0.292400553239522
sp2,17,1,,4,1,9,40.3984280331381,40.536192301889,1.69938282647071,1,0.340870253805456
sp2,17,1,,5,1,9,48.8953421654916,49.076258806911,1.16709354313236,1,0.393551121426048
sp2,17,1,,6,1,9,54.7308098811535,54.0679759451152,1.45596706962826,1,0.429731021263151
sp2,17,1,1,7,1,9,62.0106452292948,62.4794191007471,2.60561846367285,1,0.474866000421628
sp2,17,1,1,8,1,9,75.038737547659,75.9113570494754,2.4415806876888,1,0.555640172795486
sp2,17,1,1,9,1,9,87.246640986103,86.5588426126442,,1,0.631329174113839
sp2,17,2,,1,1,9,29.2618769759003,28.8056365337961,2.06590726199117,1,0.271823637250582
sp2,17,2,,2,1,9,39.5914132858561,39.195737838104,1.95929961077892,1,0.335866762372308
sp2,17,2,,3,1,9,49.3879113397507,49.1701354789755,1.97522829725436,1,0.396605050306454
sp2,17,2,,4,1,9,59.2640528260225,59.8986793706626,1.17363847125705,1,0.457837127521339
sp2,17,2,,5,1,9,65.1322451823077,65.846182359619,1.59001959127664,1,0.494219920130308
sp2,17,2,,6,1,9,73.0823431386909,73.1981181644099,4.24555163435242,1,0.543510527459884
sp2,17,2,2,7,1,9,94.310101310453,94.6436073529323,3.90686519502536,1,0.675122628124809
sp2,17,2,2,8,1,9,113.84442728558,113.106142600543,3.59718851388083,1,0.796235449170595
sp2,17,2,2,9,1,9,131.830369854984,129.943739990008,,1,0.9077482931009
sp2,18,1,,1,1,3,10.1944322725603,10.3211626828515,1.16535707759461,1,0.153605480089874
sp2,18,1,,2,1,3,16.0212176605334,15.956930275956,1.48923387443474,1,0.189731549495307
sp2,18,1,,3,1,3,23.4673870327071,23.3070512339509,1.24212662651161,1,0.235897799602784
sp2,18,1,,4,1,3,,,,1,
sp2,18,1,,5,1,3,,,,1,
sp2,18,1,,6,1,3,,,,1,
sp2,18,1,,7,1,3,,,,1,
sp2,18,1,,8,1,3,,,,1,
sp2,18,1,,9,1,3,,,,1,
sp2,18,2,,1,1,9,7.77184674762638,7.71576307979007,1.31324363150537,1,0.138585449835284
sp2,18,2,,2,1,9,14.3380649051532,14.2865747256027,1.32995083536165,1,0.17929600241195
sp2,18,2,,3,1,9,20.9878190819615,20.7912972102506,0.931305578979171,1,0.220524478308161
sp2,18,2,,4,1,9,25.6443469768574,25.9290520386928,1.5843059775558,1,0.249394951256516
sp2,18,2,,5,1,9,33.5658768646364,33.8826821414073,1.88883032851673,1,0.298508436560745
sp2,18,2,,6,1,9,43.01002850722,42.6281106386435,0.942059637841023,1,0.357062176744764
sp2,18,2,2,7,1,9,47.7203266964251,47.7399342677832,1.90201302008161,1,0.386266025517836
sp2,18,2,2,8,1,9,57.2303917968332,57.340141531695,1.01308710441573,1,0.445228429140366
sp2,18,2,2,9,1,9,62.2958273189119,62.9591800796,,1,0.476634129377254
sp2,18,3,,1,6,9,,,,1,
sp2,18,3,,2,6,9,,,,1,
sp2,18,3,,3,6,9,,,,1,
sp2,18,3,,4,6,9,,,,1,
sp2,18,3,,5,6,9,,,,1,
sp2,18,3,,6,6,9,0.210515051582401,,0.191547133848464,1,
sp2,18,3,3,7,6,9,1.16825072082472,1.2223252615573,0.6758886030888,1,0.0976431544691133
sp2,18,3,3,8,6,9,4.54769373626872,4.52974150965815,0.828465102702685,1,0.118595701164866
sp2,18,3,3,9,6,9,8.69001924978214,8.46194149425315,,1,0.144278119348649
sp2,18,4,,1,1,8,16.9792158882374,17.1739032185039,1.58729606101875,1,0.195671138507072
sp2,18,4,,2,1,8,24.9156961933312,24.6234260461583,1.6575131701612,1,0.244877316398653
sp2,18,4,,3,1,8,33.2032620441372,33.0577874543766,1.53285550331725,1,0.296260224673651
sp2,18,4,,4,1,8,40.8675395607234,41.6220064118206,1.24066239773227,1,4.64
sp2,18,4,,5,1,8,47.0708515493848,46.6240430455815,1.19174519067108,1,0.382239279606186
sp2,18,4,,6,1,8,53.0295775027402,53.1422743460038,1.51575341697315,1,0.419183380516989
sp2,18,4,4,7,1,8,60.6083445876059,60.5765751413213,1.5390489547721,1,0.466171736443157
sp2,18,4,4,8,1,8,68.3035893614664,68.031432090834,1.09397982510589,1,0.513882254041091
sp2,18,4,,9,1,8,,,,1,
sp2,18,5,,1,1,8,41.832410633073,42.1384310510731,1.59939090228391,1,0.349760945925053
sp2,18,5,,2,1,8,49.8293651444926,50.2747746554971,3.08511505941328,1,0.399342063895854
sp2,18,5,,3,1,8,65.254940441559,64.9736290142891,1.79228160554403,1,0.494980630737666
sp2,18,5,,4,1,8,74.2163484692792,74.0979140442894,1.82884564616602,1,0.550541360509531
sp2,18,5,,5,1,8,83.3605767001093,83.4438243744912,1.62042508568113,1,0.607235575540677
sp2,18,5,,6,1,8,91.4627021285149,91.6589133031798,2.1691821992589,1,0.657468753196793
sp2,18,5,5,7,1,8,102.308613124809,101.747524820062,0,1,0.724713401373819
sp2,18,5,5,8,1,8,102.308613124809,102.679864876747,2.58635646208254,1,0.724713401373819
sp2,18,5,,9,1,8,,,,1,
sp2,19,1,,1,8,9,,,,1,
sp2,19,1,,2,8,9,,,,1,
sp2,19,1,,3,8,9,,,,1,
sp2,19,1,,4,8,9,,,,1,
sp2,19,1,,5,8,9,,,,1,
sp2,19,1,,6,8,9,,,,1,
sp2,19,1,,7,8,9,,,,1,
sp2,19,1,,8,8,9,0.617988205565007,,0.540043013771783,1,
sp2,19,1,1,9,8,9,3.31820327442392,3.28240323246206,,1,0.110972860301428
sp2,19,2,,1,5,9,,,,1,
sp2,19,2,,2,5,9,,,,1,
sp2,19,2,,3,5,9,,,,1,
sp2,19,2,,4,5,9,,,,1,
sp2,19,2,,5,5,9,0.268934224702815,,0.268542648555494,1,
sp2,19,2,,6,5,9,1.61164746748028,1.66744379464702,0.778084795636272,1,0.100392214298378
sp2,19,2,2,7,5,9,5.50207144566164,5.70262193819025,1.17507118763918,1,0.124512842963102
sp2,19,2,2,8,5,9,11.3774273838576,11.2979717372526,1.32977605244806,1,0.160940049779917
sp2,19,2,2,9,5,9,18.0263076460979,18.0095647539538,,1,0.202163107405807
sp2,19,3,,1,3,9,,,,1,
sp2,19,3,,2,3,9,,,,1,
sp2,19,3,,3,3,9,0.590004678231261,,0.385177116701283,1,
sp2,19,3,,4,3,9,2.51589026173768,2.76720012090659,0.483144968699951,1,0.105998519622774
sp2,19,3,,5,3,9,4.93161510523744,4.7614831508224,1.05147761126702,1,0.120976013652472
sp2,19,3,,6,3,9,10.1890031615725,10.3607619192444,0.966689999317099,1,0.15357181960175
sp2,19,3,3,7,3,9,15.022453158158,15.1788553173099,1.25050990084168,1,0.18353920958058
sp2,19,3,3,8,3,9,21.2750026623664,21.2968045148284,1.23915526806838,1,0.222305016506672
sp2,19,3,3,9,3,9,27.4707790027084,27.858489474647,,1,0.260718829816792
sp2,19,4,,1,5,9,,,,1,
sp2,19,4,,2,5,9,,,,1,
sp2,19,4,,3,5,9,,,,1,
sp2,19,4,,4,5,9,,,,1,
sp2,19,4,,5,5,9,0.976048618329405,,0.540292787214702,1,
sp2,19,4,,6,5,9,3.67751255440292,3.75803307346352,1.22301486217691,1,0.113200577837298
sp2,19,4,4,7,5,9,9.79258686528749,9.69231725554682,1.02901954065681,1,0.151114038564782
sp2,19,4,4,8,5,9,14.9376845685715,15.1942070257791,1.63357428555243,1,0.183013644325143
sp2,19,4,4,9,5,9,23.1055559963337,23.061996499255,,1,0.233654447177269
sp2,19,5,,1,1,9,16.7939920957474,16.7045771922216,1.9227469302984,1,0.194522750993634
sp2,19,5,,2,1,9,26.4077267472394,26.3671812023955,1.4195482404264,1,0.254127905832884
sp2,19,5,,3,1,9,33.5054679493714,33.4873338746361,2.56665236776896,1,0.298133901286103
sp2,19,5,,4,1,9,46.3387297882162,45.658901942157,1.54297601473433,1,4.64
sp2,19,5,,5,1,9,54.0536098618879,54.268206654084,1.8220987426042,1,0.425532381143705
sp2,19,5,,6,1,9,63.1641035749089,62.6930899445718,1.17065000865738,1,0.482017442164435
sp2,19,5,5,7,1,9,69.0173536181958,69.5362208332229,0.573438677411369,1,0.518307592432814
sp2,19,5,5,8,1,9,71.8845470052526,71.8470798798431,1.56813082410035,1,0.536084191432566
sp2,19,5,5,9,1,9,79.7252011257544,79.6475189839005,,1,0.584696246979677
sp2,20,1,,1,6,9,,,,1,
sp2,20,1,,2,6,9,,,,1,
sp2,20,1,,3,6,9,,,,1,
sp2,20,1,,4,6,9,,,,1,
sp2,20,1,,5,6,9,,,,1,
sp2,20,1,,6,6,9,0.894455042466719,,0.37092680992572,1,
sp2,20,1,1,7,6,9,2.74908909209532,5.19987462802454,0.995104988116501,1,4.64
sp2,20,1,1,8,6,9,7.72461403267783,7.64445948926893,0.972494940953296,1,0.138292607002603
sp2,20,1,1,9,6,9,12.5870887374443,12.8066875772929,,1,0.168439950172155
sp2,20,2,,1,4,9,,,,1,
sp2,20,2,,2,4,9,,,,1,
sp2,20,2,,3,4,9,,,,1,
sp2,20,2,,4,4,9,0.54267956388555,,0.50409650997481,1,
sp2,20,2,,5,4,9,3.0631621137596,3.03318594313444,0.615718583717747,1,0.10939160510531
sp2,20,2,,6,4,9,6.14175503234833,6.19390697732714,1.07314707649805,1,0.12847888120056
sp2,20,2,2,7,4,9,11.5074904148386,11.2978634345754,1.43350931180075,1,0.161746440571999
sp2,20,2,2,8,4,9,18.6750369738423,19.0360321088666,1.26210194576601,1,0.206185229237822
sp2,20,2,2,9,4,9,24.9855467026724,25.8033021524421,,1,0.245310389556569
sp2,21,1,,1,6,9,,,,1,
sp2,21,1,,2,6,9,,,,1,
sp2,21,1,,3,6,9,,,,1,
sp2,21,1,,4,6,9,,,,1,
sp2,21,1,,5,6,9,,,,1,
sp2,21,1,,6,6,9,0.863069012905888,,0.426226464268137,1,
sp2,21,1,1,7,6,9,2.99420133424657,2.86713959986825,0.545653844473632,1,0.108964048272329
sp2,21,1,1,8,6,9,5.72247055661474,5.77630329528463,1.15036403763782,1,0.125879317451011
sp2,21,1,1,9,6,9,11.4742907448038,11.3527409940573,,1,0.161540602617784
sp2,21,2,,1,1,8,13.5581386007476,13.624784778426,0.918884582479054,1,0.174460459324635
sp2,21,2,,2,1,8,18.1525615131429,18.3529786310991,2.16342020572541,1,0.202945881381486
sp2,21,2,,3,1,8,28.96966254177,28.8658303643726,1.42878386130389,1,0.270011907758974
sp2,21,2,,4,1,8,36.1135818482894,36.0583937542406,1.49961707859813,1,0.314304207459394
sp2,21,2,,5,1,8,43.61166724128,43.2357227688657,1.33454820018599,1,0.360792336895936
sp2,21,2,,6,1,8,50.28440824221,50.1125694512212,1.65488346717226,1,0.402163331101702
sp2,21,2,2,7,1,8,58.5588255780713,58.3203802419097,0.39862413588424,1,0.453464718584042
sp2,21,2,2,8,1,8,60.5519462574925,60.1628416997421,1.22313515539949,1,0.465822066796453
sp2,21,2,,9,1,8,,,,1,
sp2,21,3,,1,5,9,,,,1,
sp2,21,3,,2,5,9,,,,1,
sp2,21,3,,3,5,9,,,,1,
sp2,21,3,,4,5,9,,,,1,
sp2,21,3,,5,5,9,0.752888470686703,,0.410631640798894,1,
sp2,21,3,,6,5,9,2.80604667468117,2.67556242514106,0.691194113080653,1,0.107797489383023
sp2,21,3,3,7,5,9,6.26201724008444,6.33996219414529,0.874389786504483,1,0.129224506888524
sp2,21,3,3,8,5,9,10.6339661726069,10.7524998366011,0.625899122455079,1,0.156330590270163
sp2,21,3,3,9,5,9,13.7634617848822,10.0421696475402,,1,4.64
sp2,22,1,,1,1,9,12.5611401558077,12.535593408894,1.09123571580663,1,0.168279068966008
sp2,22,1,,2,1,9,18.0173187348409,18.0067241098581,1.01124262143653,1,0.202107376156013
sp2,22,1,,3,1,9,23.0735318420235,23.268857256218,1.54180585833204,1,0.233455897420546
sp2,22,1,,4,1,9,30.7825611336837,30.8159648196402,1.01099830067041,1,0.281251879028839
sp2,22,1,,5,1,9,35.8375526370358,35.7605752445315,0.691222918098691,1,0.312592826349622
sp2,22,1,,6,1,9,39.2936672275292,39.4836051389295,1.24546371617056,1,0.334020736810681
sp2,22,1,1,7,1,9,45.520985808382,45.3970310300958,1.32025537668019,1,0.372630112011969
sp2,22,1,1,8,1,9,52.122262691783,51.6522479413342,3.17671942513425,1,0.413558028689055
sp2,22,1,1,9,1,9,68.0058598174543,67.9443907626661,,1,0.512036330868216
sp2,22,2,,1,1,2,3.20867969787807,3.27899633429481,0.992949979510276,1,0.110293814126844
