Species,Tag,OriginalStemID,TrueStemID,CensusID,BirthCensus,DeathCensus,DBH_true,DBH,AnnualGrowth,YearFactor,ObsSD
sp1,9,1,1,7,1,9,39.3406808379228,38.3806992704825,1.02654589691599,1,0.4
sp1,9,1,1,8,1,9,44.4734103225028,44.2158604214293,1.17972733923534,1,0.4
sp1,9,1,1,9,1,9,50.3720470186795,49.784949647468,,1,0.4
sp1,9,2,,1,1,9,36.0487311775835,36.4186107565161,1.37059088422786,1,0.4
sp1,9,2,,2,1,9,42.9016855987228,42.6437285923515,1.88937434149741,1,0.4
sp1,9,2,,3,1,9,52.3485573062098,52.5952828601698,1.8381273906229,1,0.4
sp1,9,2,,4,1,9,61.5391942593243,61.5528240985659,0.938115899040065,1,0.4
sp1,9,2,,5,1,9,66.2297737545246,65.8895979753296,0.448465731521924,1,0.4
sp1,9,2,,6,1,9,68.4721024121342,68.8512425608263,0.686027141469039,1,0.4
sp1,9,2,2,7,1,9,71.9022381194794,72.1912798789463,1.69324575330693,1,0.4
sp1,9,2,2,8,1,9,80.3684668860141,80.0210243850849,0,1,0.4
sp1,9,2,2,9,1,9,80.3684668860141,80.3835476079121,,1,0.4
sp1,9,3,,1,1,9,8.52102958583369,8.62335953758732,0.990545593968158,1,0.4
sp1,9,3,,2,1,9,13.4737575556745,13.9017592270869,1.3914959849113,1,0.4
sp1,9,3,,3,1,9,20.431237480231,20.8252619542457,1.38537136334322,1,0.4
sp1,9,3,,4,1,9,27.3580942969471,27.4823884980399,1.40361214568472,1,0.4
sp1,9,3,,5,1,9,34.3761550253707,34.5631305305705,1.61726595133521,1,0.4
sp1,9,3,,6,1,9,42.4624847820468,42.8530499233409,0.959520051591718,1,0.4
sp1,9,3,3,7,1,9,47.2600850400054,46.6374722132908,2.86786123923636,1,0.4
sp1,9,3,3,8,1,9,61.5993912361872,62.1235194631504,1.22474049512737,1,0.4
sp1,9,3,3,9,1,9,67.723093711824,67.3523511598332,,1,0.4
sp1,9,4,,1,1,9,51.3126018314821,51.4729634825002,0.741732706716638,1,0.4
sp1,9,4,,2,1,9,55.0212653650653,54.4022424767804,1.57032869545661,1,0.4
sp1,9,4,,3,1,9,62.8729088423483,63.0708730896517,1.67384346118645,1,0.4
sp1,9,4,,4,1,9,71.2421261482806,70.9429845903403,1.80549288439587,1,0.4
sp1,9,4,,5,1,9,80.2695905702599,80.2698319140161,0,1,0.4
sp1,9,4,,6,1,9,80.2695905702599,80.22892922181,0.837874944647766,1,0.4
sp1,9,4,4,7,1,9,84.4589652934988,84.4013420364469,2.50258191441388,1,0.4
sp1,9,4,4,8,1,9,96.9718748655682,96.8393272428746,0,1,0.4
sp1,9,4,4,9,1,9,96.9718748655682,97.7403581274135,,1,0.4
sp1,10,1,,1,1,9,5.39002860266638,6.20732188767673,0.587348482789316,1,0.4
sp1,10,1,,2,1,9,8.32677101661296,8.14703594258266,1.01041704154021,1,0.4
sp1,10,1,,3,1,9,13.378856224314,12.1239024131159,0.621310404790284,1,0.4
sp1,10,1,,4,1,9,16.4854082482654,16.6853931318959,0.662440799185652,1,0.4
sp1,10,1,,5,1,9,19.7976122441937,19.2947556083208,1.49894554091014,1,0.4
sp1,10,1,,6,1,9,27.2923399487444,27.6214445200084,1.20467502742798,1,0.4
sp1,10,1,1,7,1,9,33.3157150858843,32.6972766533433,0.932103259392319,1,0.4
sp1,10,1,1,8,1,9,37.9762313828459,37.8727190792506,0.778093682528025,1,0.4
sp1,10,1,1,9,1,9,41.866699795486,42.0228627463356,,1,0.4
sp1,10,2,,1,1,9,28.4584362006535,28.6446456820267,1.38952357934023,1,0.4
sp1,10,2,,2,1,9,35.4060540973547,34.7057596711036,1.47618645961271,1,0.4
sp1,10,2,,3,1,9,42.7869863954182,42.2586214810484,1.07225995132271,1,0.4
sp1,10,2,,4,1,9,48.1482861520318,48.5230763721527,1.51774952826876,1,0.4
sp1,10,2,,5,1,9,55.7370337933756,55.7858724297367,2.03425211250148,1,0.4
sp1,10,2,,6,1,9,65.908294355883,65.6583489451222,1.53009734399209,1,0.4
sp1,10,2,2,7,1,9,73.5587810758435,73.6941224330622,1.63233974636653,1,0.4
sp1,10,2,2,8,1,9,81.7204798076761,82.2687091285243,2.08941532536257,1,0.4
sp1,10,2,2,9,1,9,92.167556434489,92.4870451894196,,1,0.4
sp1,11,1,,1,1,9,16.3362380969829,16.5642831834347,1.27277904781464,1,0.4
sp1,11,1,,2,1,9,22.7001333360561,22.2068431072262,1.08441382957297,1,0.4
sp1,11,1,,3,1,9,28.122202483921,27.562792165723,1.1574902980124,1,0.4
sp1,11,1,,4,1,9,33.909653973983,34.1872918000348,1.26109885400146,1,0.4
sp1,11,1,,5,1,9,40.2151482439903,40.4223143369463,0.473995057973852,1,0.4
sp1,11,1,,6,1,9,42.5851235338595,42.6193104812065,1.26963136102801,1,0.4
sp1,11,1,1,7,1,9,48.9332803389996,48.5809207197309,0.982239579562971,1,0.4
sp1,11,1,1,8,1,9,53.8444782368144,53.9827542616121,1.36079290722067,1,0.4
sp1,11,1,1,9,1,9,60.6484427729178,61.1006340430655,,1,0.4
sp1,11,2,,1,1,9,6.50754971442661,7.00515283662499,0.348136117477822,1,0.4
sp1,11,2,,2,1,9,8.24823030181572,8.0411768080435,0.567358212350636,1,0.4
sp1,11,2,,3,1,9,11.0850213635689,12.2289960171047,1.01257715827647,1,0.4
sp1,11,2,,4,1,9,16.1479071549513,16.0832156609259,1.09723157160479,1,0.4
sp1,11,2,,5,1,9,21.6340650129752,21.6845156104975,1.56075639842783,1,0.4
sp1,11,2,,6,1,9,29.4378470051144,29.1897895640136,1.14402426191515,1,0.4
sp1,11,2,2,7,1,9,35.1579683146901,35.4511797646929,1.21814483139841,1,0.4
sp1,11,2,2,8,1,9,41.2486924716821,41.3242442637202,1.68125602753581,1,0.4
sp1,11,2,2,9,1,9,49.6549726093612,49.9091051394565,,1,0.4
sp1,11,3,,1,1,9,9.28387965987366,8.56987007867704,0.625850567215117,1,0.4
sp1,11,3,,2,1,9,12.4131324959492,12.482514845602,0.817693613413647,1,0.4
sp1,11,3,,3,1,9,16.5016005630175,16.438294167697,1.64973468963743,1,0.4
sp1,11,3,,4,1,9,24.7502740112046,25.3596053761143,0.659650345334124,1,0.4
sp1,11,3,,5,1,9,28.0485257378753,28.1011124478582,0.758216528916361,1,0.4
sp1,11,3,,6,1,9,31.8396083824571,31.4351477377058,1.42589738434456,1,0.4
sp1,11,3,3,7,1,9,38.9690953041799,39.0875950034603,1.65757656358834,1,0.4
sp1,11,3,3,8,1,9,47.2569781221216,47.2064403315843,1.13799329174015,1,0.4
sp1,11,3,3,9,1,9,52.9469445808223,53.042205208343,,1,0.4
sp1,11,4,,1,6,9,,,,1,
sp1,11,4,,2,6,9,,,,1,
sp1,11,4,,3,6,9,,,,1,
sp1,11,4,,4,6,9,,,,1,
sp1,11,4,,5,6,9,,,,1,
sp1,11,4,,6,6,9,0.275762657169033,,0.483731139677244,1,
sp1,11,4,4,7,6,9,2.69441835555525,1.81219559973224,0.857797726968544,1,0.4
sp1,11,4,4,8,6,9,6.98340699039797,7.11294512383456,1.05947139175763,1,0.4
sp1,11,4,4,9,6,9,12.2807639491861,12.4065237554107,,1,0.4
sp1,11,5,,1,1,9,8.77833705515423,8.74082205030458,0.928087588831751,1,0.4
sp1,11,5,,2,1,9,13.418774999313,13.0119213601719,0.884746776277618,1,0.4
sp1,11,5,,3,1,9,17.8425088807011,17.0790910372746,1.62423114857964,1,0.4
sp1,11,5,,4,1,9,25.9636646235993,25.4408976230146,1.43600343252913,1,0.4
sp1,11,5,,5,1,9,33.143681786245,33.6288415733224,0.14540364057839,1,0.4
sp1,11,5,,6,1,9,33.8706999891369,34.2362371999247,1.0660225626754,1,0.4
sp1,11,5,5,7,1,9,39.2008128025139,39.4652382685537,1.08517005616346,1,0.4
sp1,11,5,5,8,1,9,44.6266630833312,44.3504234456064,1.48806852197052,1,0.4
sp1,11,5,5,9,1,9,52.0670056931838,52.2198053231203,,1,0.4
sp1,12,1,,1,1,9,13.0932924572057,13.8379869952435,1.25331251922174,1,0.4
sp1,12,1,,2,1,9,19.3598550533144,18.5296562348647,0.978759209769738,1,0.4
sp1,12,1,,3,1,9,24.2536511021631,24.6685314002989,1.52604375163501,1,0.4
sp1,12,1,,4,1,9,31.8838698603381,31.5797335801611,1.93657961320846,1,0.4
sp1,12,1,,5,1,9,41.5667679263804,41.9436365987553,2.1538561833501,1,0.4
sp1,12,1,,6,1,9,52.3360488431309,52.1570853154756,1.2463558533026,1,0.4
sp1,12,1,1,7,1,9,58.5678281096439,58.9125113727232,1.17112453795169,1,0.4
sp1,12,1,1,8,1,9,64.4234507994023,64.3346809583094,0.725576459172496,1,0.4
sp1,12,1,1,9,1,9,68.0513330952648,67.8071523961763,,1,0.4
sp1,12,2,,1,2,9,,,,1,
sp1,12,2,,2,2,9,0.900381859800146,,0.723635141876185,1,
sp1,12,2,,3,2,9,4.51855756918107,4.93156277038116,0.823304785057162,1,0.4
sp1,12,2,,4,2,9,8.63508149446688,9.45425937167773,1.07085798370598,1,0.4
sp1,12,2,,5,2,9,13.9893714129968,13.5084667386757,0.689954872328846,1,0.4
sp1,12,2,,6,2,9,17.439145774641,17.5974990901356,1.25764640337925,1,0.4
sp1,12,2,2,7,2,9,23.7273777915373,23.313867110967,1.28247443481467,1,0.4
sp1,12,2,2,8,2,9,30.1397499656106,29.7902948059603,0.898817441204735,1,0.4
sp1,12,2,2,9,2,9,34.6338371716343,34.9443428071201,,1,0.4
sp1,12,3,,1,8,9,,,,1,
sp1,12,3,,2,8,9,,,,1,
sp1,12,3,,3,8,9,,,,1,
sp1,12,3,,4,8,9,,,,1,
sp1,12,3,,5,8,9,,,,1,
sp1,12,3,,6,8,9,,,,1,
sp1,12,3,,7,8,9,,,,1,
sp1,12,3,,8,8,9,0.859458259270292,,0.458171119929734,1,
sp1,12,3,3,9,8,9,3.15031385891896,2.85364808667643,,1,0.4
sp1,12,4,,1,1,6,5.4393872074326,5.96368332206792,1.10139580721255,1,0.4
sp1,12,4,,2,1,6,10.9463662434953,11.3071598815384,1.05273398079151,1,0.4
sp1,12,4,,3,1,6,16.2100361474529,16.0614925527239,0.866847424740105,1,0.4
sp1,12,4,,4,1,6,20.5442732711534,20.6482048281425,1.56270129955761,1,0.4
sp1,12,4,,5,1,6,28.3577797689415,28.9102925998335,1.21402133581969,1,0.4
sp1,12,4,,6,1,6,34.4278864480399,34.5210602931414,1.3941849975964,1,0.4
sp1,12,4,,7,1,6,,,,1,
sp1,12,4,,8,1,6,,,,1,
sp1,12,4,,9,1,6,,,,1,
sp1,12,5,,1,1,9,18.3393741442748,18.8020931857865,0.263893469322866,1,0.4
sp1,12,5,,2,1,9,19.6588414908891,19.1747722173842,1.43617414852558,1,0.4
sp1,12,5,,3,1,9,26.839712233517,26.8125005408178,1.43298906287101,1,0.4
sp1,12,5,,4,1,9,34.0046575478721,34.0799689954898,1.19514719505388,1,0.4
sp1,12,5,,5,1,9,39.9803935231415,39.432990335316,1.97882727353069,1,0.4
sp1,12,5,,6,1,9,49.8745298907949,49.7939417058758,1.16072836070556,1,0.4
sp1,12,5,5,7,1,9,55.6781716943227,55.9891721932625,0.664934826304079,1,0.4
sp1,12,5,5,8,1,9,59.0028458258431,59.1288071212076,1.6488110913692,1,0.4
sp1,12,5,5,9,1,9,67.2469012826891,67.3434071932516,,1,0.4
sp1,12,6,,1,1,9,9.46526247940498,9.51910179405839,0.985983110715992,1,0.4
sp1,12,6,,2,1,9,14.3951780329849,14.2309057778214,1.28768018265058,1,0.4
sp1,12,6,,3,1,9,20.8335789462379,20.6033093262322,0.917988647657579,1,0.4
sp1,12,6,,4,1,9,25.4235221845258,25.3767772305287,1.05916896452247,1,0.4
sp1,12,6,,5,1,9,30.7193670071381,30.9654996508319,0.75359464573941,1,0.4
sp1,12,6,,6,1,9,34.4873402358352,35.1683162342584,1.70544839121127,1,0.4
sp1,12,6,6,7,1,9,43.0145821918915,42.8106093529176,1.04073236987227,1,0.4
sp1,12,6,6,8,1,9,48.2182440412529,47.9741409907436,1.24018978777178,1,0.4
sp1,12,6,6,9,1,9,54.4191929801117,54.0815768304163,,1,0.4
sp1,13,1,,1,1,9,17.8287066687085,17.7702405011087,0.984465977797636,1,0.4
sp1,13,1,,2,1,9,22.7510365576967,22.8905077828056,0.930491292590426,1,0.4
sp1,13,1,,3,1,9,27.4034930206488,27.0929079252199,1.46501918481075,1,0.4
sp1,13,1,,4,1,9,34.7285889447026,34.7170620361954,1.25564652698978,1,0.4
sp1,13,1,,5,1,9,41.0068215796514,41.2534339596309,1.68380850727618,1,0.4
sp1,13,1,,6,1,9,49.4258641160323,49.4357131955398,0.960528033440613,1,0.4
sp1,13,1,1,7,1,9,54.2285042832354,54.0132593543786,1.38447904421822,1,0.4
sp1,13,1,1,8,1,9,61.1508995043265,60.728916494505,3.40660813479533,1,0.4
sp1,13,1,1,9,1,9,78.1839401783031,78.165916210624,,1,0.4
sp1,13,2,,1,1,9,52.3970332155684,52.7422068041009,1.10712479549607,1,0.4
sp1,13,2,,2,1,9,57.9326571930487,57.5145990840796,0,1,0.4
sp1,13,2,,3,1,9,57.9326571930487,57.6580780529335,0.599436406021096,1,0.4
sp1,13,2,,4,1,9,60.9298392231542,61.3880034687227,0.867063228590392,1,0.4
sp1,13,2,,5,1,9,65.2651553661062,65.0542909503587,1.07284348548099,1,0.4
sp1,13,2,,6,1,9,70.6293727935111,70.5270589769025,2.22100365081619,1,0.4
sp1,13,2,2,7,1,9,81.7343910475921,81.9236212471522,1.93298642698512,1,0.4
sp1,13,2,2,8,1,9,91.3993231825177,91.9333911078041,0.350966932784771,1,0.4
sp1,13,2,2,9,1,9,93.1541578464415,92.7605002164237,,1,0.4
sp1,13,3,,1,1,4,167.151111271072,167.106168775787,2.22496827885135,1,0.4
sp1,13,3,,2,1,4,178.275952665329,178.29157627419,2.42250464876722,1,0.4
sp1,13,3,,3,1,4,190.388475909165,190.279719792826,3.00811556427048,1,0.4
sp1,13,3,,4,1,4,205.429053730518,206.342518670559,2.03493003089432,1,0.4
sp1,13,3,,5,1,4,,,,1,
sp1,13,3,,6,1,4,,,,1,
sp1,13,3,,7,1,4,,,,1,
sp1,13,3,,8,1,4,,,,1,
sp1,13,3,,9,1,4,,,,1,
sp1,13,4,,1,1,9,3.89507433921229,4.29820493919853,0.840195032794729,1,0.4
sp1,13,4,,2,1,9,8.09604950318594,8.36965422379791,0.689827868756276,1,0.4
sp1,13,4,,3,1,9,11.5451888469673,11.3531991210385,1.20686047163605,1,0.4
sp1,13,4,,4,1,9,17.5794912051475,18.0864066205836,0.81272351563997,1,0.4
sp1,13,4,,5,1,9,21.6431087833474,21.2558173790567,1.06253722470804,1,0.4
sp1,13,4,,6,1,9,26.9557949068876,27.3643408162994,1.0390826822537,1,0.4
sp1,13,4,4,7,1,9,32.1512083181561,31.7931415198217,1.45006777128955,1,0.4
sp1,13,4,4,8,1,9,39.4015471746038,39.793122628704,1.321348921842,1,0.4
sp1,13,4,4,9,1,9,46.0082917838138,45.9634932834308,,1,0.4
sp1,14,1,,1,3,9,,,,1,
sp1,14,1,,2,3,9,,,,1,
sp1,14,1,,3,3,9,0.657144469878874,,0.247698277411607,1,
sp1,14,1,,4,3,9,1.89563585693691,1.10021363506818,0.716822181081792,1,0.4
sp1,14,1,,5,3,9,5.47974676234587,5.87700897598483,0.709294494327745,1,0.4
sp1,14,1,,6,3,9,9.0262192339846,8.9873777951099,0.576541145752109,1,0.4
sp1,14,1,1,7,3,9,11.9089249627451,11.381403758599,0.773081913129555,1,0.4
sp1,14,1,1,8,3,9,15.7743345283929,15.5349547355712,1.08060322071533,1,0.4
sp1,14,1,1,9,3,9,21.1773506319696,21.5141887245995,,1,0.4
sp1,14,2,,1,1,9,57.0553232326455,57.0311435969833,2.4929262863126,1,0.4
sp1,14,2,,2,1,9,69.5199546642085,69.7279096389169,0.853471415412046,1,0.4
sp1,14,2,,3,1,9,73.7873117412688,73.8715010737505,0.72155894871127,1,0.4
sp1,14,2,,4,1,9,77.3951064848251,77.3803706193195,1.14290963597799,1,0.4
sp1,14,2,,5,1,9,83.1096546647151,83.2888170878569,1.12735321064325,1,0.4
sp1,14,2,,6,1,9,88.7464207179314,88.7234830269754,1.41617929775611,1,0.4
sp1,14,2,2,7,1,9,95.8273172067119,95.4795433622517,0.573923295454479,1,0.4
sp1,14,2,2,8,1,9,98.6969336839843,98.6613696230968,1.11896490141932,1,0.4
sp1,14,2,2,9,1,9,104.291758191081,104.77854517064,,1,0.4
sp1,14,3,,1,1,9,10.7446320853834,10.4820913746332,1.05759753914378,1,0.4
sp1,14,3,,2,1,9,16.0326197811023,16.8029315133363,1.49433825721389,1,0.4
sp1,14,3,,3,1,9,23.5043110671717,23.9417261814189,1.04870483852058,1,0.4
sp1,14,3,,4,1,9,28.7478352597747,28.6642693367362,1.44338911228021,1,0.4
sp1,14,3,,5,1,9,35.9647808211757,36.8066971432283,1.61546911228598,1,0.4
sp1,14,3,,6,1,9,44.0421263826056,43.5070551249557,1.668541196216,1,0.4
sp1,14,3,3,7,1,9,52.3848323636856,52.2462923865091,1.75253732839655,1,0.4
sp1,14,3,3,8,1,9,61.1475190056684,60.121100191715,1.93702436138684,1,0.4
sp1,14,3,3,9,1,9,70.8326408126026,70.4523861206018,,1,0.4
sp1,14,4,,1,1,9,38.9281939481199,38.3054355352238,0.664295371860927,1,0.4
sp1,14,4,,2,1,9,42.2496708074246,41.6158144538722,1.87154067861887,1,0.4
sp1,14,4,,3,1,9,51.6073742005189,51.959942464405,1.81611095782979,1,0.4
sp1,14,4,,4,1,9,60.6879289896679,60.8327430220356,0.37836001598643,1,0.4
sp1,14,4,,5,1,9,62.5797290696001,62.2877861568836,0.906163468166092,1,0.4
sp1,14,4,,6,1,9,67.1105464104305,66.539070343477,0.738233544834094,1,0.4
sp1,14,4,4,7,1,9,70.801714134601,71.0786758683369,1.46450599561038,1,0.4
sp1,14,4,4,8,1,9,78.1242441126529,77.7619274758197,1.95735780266496,1,0.4
sp1,14,4,4,9,1,9,87.9110331259777,87.7914762236462,,1,0.4
sp1,14,5,,1,1,9,11.3285217978625,11.8703417596734,1.15598947933235,1,0.4
sp1,14,5,,2,1,9,17.1084691945243,18.0041497374417,0.898502134274532,1,0.4
sp1,14,5,,3,1,9,21.6009798658969,21.5831946735235,0.747390958359161,1,0.4
sp1,14,5,,4,1,9,25.3379346576927,25.63696580748,1.01891530843786,1,0.4
sp1,14,5,,5,1,9,30.432511199882,30.3065180569632,1.35826764940624,1,0.4
sp1,14,5,,6,1,9,37.2238494469133,36.7407657564478,1.51196301166025,1,0.4
sp1,14,5,5,7,1,9,44.7836645052145,44.6736973566845,0.684266043351553,1,0.4
sp1,14,5,5,8,1,9,48.2049947219722,48.6354680046576,0.643996174420129,1,0.4
sp1,14,5,5,9,1,9,51.4249755940729,51.0009874379761,,1,0.4
sp1,14,6,,1,1,9,12.1980566893108,12.8968862927831,0.731743912867661,1,0.4
sp1,14,6,,2,1,9,15.8567762536491,15.7519765394157,0.90313006420366,1,0.4
sp1,14,6,,3,1,9,20.3724265746674,20.5723284061526,0.521928383039074,1,0.4
sp1,14,6,,4,1,9,22.9820684898628,22.7065089823825,1.68164213855113,1,0.4
sp1,14,6,,5,1,9,31.3902791826185,30.9972471952294,1.50683322770976,1,0.4
sp1,14,6,,6,1,9,38.9244453211672,39.3167255195859,0.679417437678517,1,0.4
sp1,14,6,6,7,1,9,42.3215325095598,42.690859101425,0.273758501135679,1,0.4
sp1,14,6,6,8,1,9,43.6903250152382,43.8225999293451,0.339222008086834,1,0.4
sp1,14,6,6,9,1,9,45.3864350556724,45.5691000666956,,1,0.4
sp1,14,7,,1,1,9,17.7197103807267,17.9932435236692,1.16869936679351,1,0.4
sp1,14,7,,2,1,9,23.5632072146943,23.5692667177007,0.86480839117668,1,0.4
sp1,14,7,,3,1,9,27.8872491705777,27.4004159805715,1.45115326116094,1,0.4
sp1,14,7,,4,1,9,35.1430154763824,34.9884350612202,1.37290539189877,1,0.4
sp1,14,7,,5,1,9,42.0075424358763,42.0545870313214,1.90725548990702,1,0.4
sp1,14,7,,6,1,9,51.5438198854114,51.9111714683418,1.78058543655644,1,0.4
sp1,14,7,7,7,1,9,60.4467470681936,59.9545313821265,0.995108296703349,1,0.4
sp1,14,7,7,8,1,9,65.4222885517103,66.0646637055501,1.46796475009865,1,0.4
sp1,14,7,7,9,1,9,72.7621123022036,72.240416867507,,1,0.4
sp1,15,1,,1,7,9,,,,1,
sp1,15,1,,2,7,9,,,,1,
sp1,15,1,,3,7,9,,,,1,
sp1,15,1,,4,7,9,,,,1,
sp1,15,1,,5,7,9,,,,1,
sp1,15,1,,6,7,9,,,,1,
sp1,15,1,,7,7,9,0.677375691361806,,0.288903758045538,1,
sp1,15,1,1,8,7,9,2.12189448158949,2.41037816498212,0.607737226354922,1,0.4
sp1,15,1,1,9,7,9,5.1605806133641,4.93485048078686,,1,0.4
sp1,15,2,,1,1,9,12.681133823065,12.5551941453645,0.790699907008375,1,0.4
sp1,15,2,,2,1,9,16.6346333581069,16.7606815372205,0.547900557775618,1,0.4
sp1,15,2,,3,1,9,19.374136146985,19.3438307643485,1.64257172906451,1,0.4
sp1,15,2,,4,1,9,27.5869947923075,28.1508247434752,1.19227681354557,1,0.4
sp1,15,2,,5,1,9,33.5483788600354,33.4133655167364,0.891046005697175,1,0.4
sp1,15,2,,6,1,9,38.0036088885212,37.4043851339035,0.66895094533158,1,0.4
sp1,15,2,2,7,1,9,41.3483636151791,40.8127773268543,0.373544073455963,1,0.4
sp1,15,2,2,8,1,9,43.216083982459,43.2002890921681,1.67428222774574,1,0.4
sp1,15,2,2,9,1,9,51.5874951211877,51.2241434487795,,1,0.4
sp1,15,3,,1,1,9,16.4637574524752,16.7317090850763,0.854363701132056,1,0.4
sp1,15,3,,2,1,9,20.7355759581355,21.2629419759922,1.15998937657103,1,0.4
sp1,15,3,,3,1,9,26.5355228409907,26.7403319243351,1.39067425773807,1,0.4
sp1,15,3,,4,1,9,33.4888941296811,33.661450517287,1.10375953071472,1,0.4
sp1,15,3,,5,1,9,39.0076917832547,39.5293538773241,0.484874483764093,1,0.4
sp1,15,3,,6,1,9,41.4320642020751,41.2764098458342,0.730681066636129,1,0.4
sp1,15,3,3,7,1,9,45.0854695352558,45.1365260448753,0.780610308054628,1,0.4
sp1,15,3,3,8,1,9,48.9885210755289,49.1042604538853,1.475323416287,1,0.4
sp1,15,3,3,9,1,9,56.3651381569639,57.3142352097136,,1,0.4
sp1,15,4,,1,1,9,15.8064178908569,15.8909086183204,0.898265320051831,1,0.4
sp1,15,4,,2,1,9,20.2977444911161,19.9454544268238,1.21668800351882,1,0.4
sp1,15,4,,3,1,9,26.3811845087102,26.2767164539328,1.12686090454398,1,0.4
sp1,15,4,,4,1,9,32.0154890314301,31.4263917004967,0.814214381881636,1,0.4
sp1,15,4,,5,1,9,36.0865609408382,35.9174245580218,1.54777578099689,1,0.4
sp1,15,4,,6,1,9,43.8254398458227,44.5169824869117,1.08785900213609,1,0.4
sp1,15,4,4,7,1,9,49.2647348565032,49.1940945045878,1.96460662869151,1,0.4
sp1,15,4,4,8,1,9,59.0877679999607,58.9458374048856,1.7020206291665,1,0.4
sp1,15,4,4,9,1,9,67.5978711457932,68.2385295427358,,1,0.4
sp1,15,5,,1,1,9,32.9762702271223,33.4770386157029,1.92630003911484,1,0.4
sp1,15,5,,2,1,9,42.6077704226965,42.8252483067956,1.51411007302451,1,0.4
sp1,15,5,,3,1,9,50.178320787819,49.8624511487923,1.6577839074057,1,0.4
sp1,15,5,,4,1,9,58.4672403248475,58.9386651108258,0.924329270959919,1,0.4
sp1,15,5,,5,1,9,63.0888866796471,62.5958010571921,1.4372139092265,1,0.4
sp1,15,5,,6,1,9,70.2749562257796,70.6520810239472,0.579874411520969,1,0.4
sp1,15,5,5,7,1,9,73.1743282833845,72.8534600651259,1.75450977391492,1,0.4
sp1,15,5,5,8,1,9,81.9468771529591,82.1905073573936,1.88794821719601,1,0.4
sp1,15,5,5,9,1,9,91.3866182389391,91.5634398442483,,1,0.4
sp1,15,6,,1,1,9,3.28404731692128,2.9810595488509,0.777226153098188,1,0.4
sp1,15,6,,2,1,9,7.17017808241222,7.27165707431416,0.694786292285568,1,0.4
sp1,15,6,,3,1,9,10.6441095438401,10.3790718359721,1.09144189425522,1,0.4
sp1,15,6,,4,1,9,16.1013190151162,16.9261337402222,1.27397703827723,1,0.4
sp1,15,6,,5,1,9,22.4712042065023,22.6914630622658,0.952335926220354,1,0.4
sp1,15,6,,6,1,9,27.2328838376041,27.3554135763588,1.22852454064146,1,0.4
sp1,15,6,6,7,1,9,33.3755065408114,33.6047507772328,0.823937707391003,1,0.4
sp1,15,6,6,8,1,9,37.4951950777664,37.2659472129402,1.6109801466509,1,0.4
sp1,15,6,6,9,1,9,45.5500958110209,45.8505043003783,,1,0.4
sp1,16,1,,1,1,9,10.5962243333008,10.2685634522641,1.12221042818839,1,0.4
sp1,16,1,,2,1,9,16.2072764742428,16.3770716235941,1.24845839036921,1,0.4
sp1,16,1,,3,1,9,22.4495684260889,22.1489407346037,1.753365632029,1,0.4
sp1,16,1,,4,1,9,31.2163965862339,31.7545561385675,1.17048846224864,1,0.4
sp1,16,1,,5,1,9,37.0688388974771,36.6491455370223,1.16852591852622,1,0.4
sp1,16,1,,6,1,9,42.9114684901082,42.4825949368483,1.20674166400994,1,0.4
sp1,16,1,1,7,1,9,48.9451768101579,48.7970370723072,0.407781152799281,1,0.4
sp1,16,1,1,8,1,9,50.9840825741543,51.1567533153883,1.05753982779183,1,0.4
sp1,16,1,1,9,1,9,56.2717817131134,56.3687876153401,,1,0.4
sp1,16,2,,1,1,9,9.4323354909915,9.41665439512215,0.848032514246336,1,0.4
sp1,16,2,,2,1,9,13.6724980622232,13.2322329531368,0.899566897031894,1,0.4
sp1,16,2,,3,1,9,18.1703325473827,18.0371532034494,1.09648119819259,1,0.4
sp1,16,2,,4,1,9,23.6527385383456,23.8597250394362,0.770479777868204,1,0.4
sp1,16,2,,5,1,9,27.5051374276866,27.8195291427574,0.948724015348156,1,0.4
sp1,16,2,,6,1,9,32.2487575044274,32.3122762774529,0.705841963958674,1,0.4
sp1,16,2,2,7,1,9,35.7779673242208,35.6842938710245,1.16041036626065,1,0.4
sp1,16,2,2,8,1,9,41.580019155524,41.1095363731759,1.51929902985037,1,0.4
sp1,16,2,2,9,1,9,49.1765143047759,49.1711788990577,,1,0.4
sp1,16,3,,1,1,9,11.7742080705035,12.2056808573993,1.18349051743749,1,0.4
sp1,16,3,,2,1,9,17.691660657691,17.461323316348,1.02265648204764,1,0.4
sp1,16,3,,3,1,9,22.8049430679292,22.6012549133615,1.08851080065664,1,0.4
sp1,16,3,,4,1,9,28.2474970712124,27.7121659794097,1.01394037436313,1,0.4
sp1,16,3,,5,1,9,33.317198943028,32.6667647128177,0.854682040427908,1,0.4
sp1,16,3,,6,1,9,37.5906091451676,37.7397288009306,1.4516283565274,1,0.4
sp1,16,3,3,7,1,9,44.8487509278045,44.4343704397426,1.78323532589587,1,0.4
sp1,16,3,3,8,1,9,53.7649275572839,53.5061082923271,1.12753041415349,1,0.4
sp1,16,3,3,9,1,9,59.4025796280513,59.6089556133396,,1,0.4
sp1,16,4,,1,1,9,15.8157054333584,15.9236319314823,1.29991902598559,1,0.4
sp1,16,4,,2,1,9,22.3153005632864,21.676399754742,0.813296538598369,1,0.4
sp1,16,4,,3,1,9,26.3817832562782,27.0906182589554,1.53419892740762,1,0.4
sp1,16,4,,4,1,9,34.0527778933163,34.5915570589576,1.70880398470063,1,0.4
